Title,TV Manual Pull Card,,,,,,,,,,,,,,,,
Mrp Whs Grp,Ws Cd,Joc Cd,Vendor Cd,Vendor Name,Disb Charge Cd,Item No,Item Desc,Whs Cd,Std Pack,Plan Lot Size,Usage,Plan Lot Usage Qty,Completed Qty,Open Qty,Parent Item Desc,Start ECN Accum Qty,End ECN Accum Qty
MRP_WHS_GRP,WS_CD,JOC_CD,VENDOR_CD,VENDOR_DESC,DISB_CHARGE_CD,ITEM_NO,ITEM_DESC,WHS_CD,STD_PACK,PLAN_LOT_SIZE,USAGE_QTY,PLAN_LOT_USAGE_QTY,SUPPLY_QTY,OPEN_QTY,PARENT_ITEM_DESC,START_ECN_ACCUM_QTY,END_ECN_ACCUM_QTY
BTV,FGL05,24380006,005101,RYOKA (MALAYSIA) SDN BHD,INJIT,504481911,BEZEL TP ASSY (L ERP),RC1S1,1,165,1,165,0,165,SV-41464(PL1)/KD-55X85L/PL1,1,165
BTV,FGL05,24366004,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,504562201,CELL PROTECTOR (L CBN),RC1S1,1,43,1,43,0,43,SV-41447(VN3)/KD-55X85L/IA2,1,43
BTV,FGL05,24366003,PA1230,KANADEN CORPORATION SPORE P/L,SP,101752411,FLEXIBLE FLAT CABLE 20P,RC1B1,1,100,1,100,0,100,SV-41447(VN3)/KD-55X85L/IA2,1,100
BTV,FGL05,24366003,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,504919111,REFERENCE GUIDE,RC1B2,1,100,1,100,0,100,SV-41447(VN3)/KD-55X85L/IA2,1,100
BTV,FGL05,24365003,313804,SONY ELECT OPERATIONS (CN) LTD,SP,504405501,SHEET THERMAL(BM6SL M6L),RC1B1,1,126,3,378,0,378,SV-41447(VN3)/KD-55X85L/UAF1,1,126
BTV,FGL05,24364007,003638,MAY-PLASTICS MANUFACTURERS S/B,ACC,453506462,"ASSY,FALL LOCK,BELT LL",RC1B2,1,47,1,47,0,47,SV-41447(VN3)/KD-55X85L/AZ1,1,47
BTV,FGL05,24359002,PA1111,ADACHI HOLDINGS LIMITED,SP,101129211,FLEXIBLE FLAT CABLE 60P,RC1B1,1,12,2,24,0,24,SV-41447(VN3)/KD-55X85L/TH8,1,12
BTV,FGL05,24359002,000602,CHIYODA INTEGRE CO.(M) SDN BHD,SP,505091701,"SHEET, INSULATION (L CBN) A",RC1B1,1,12,1,12,0,12,SV-41447(VN3)/KD-55X85L/TH8,1,12
BTV,FGL05,24251008,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,504711012,SAFETY BOOKLET/SAFETY FLYER,RC1B2,1,100,1,100,0,100,SV-41476(TW6)/KM-55X85L/TW6,1,100
BTV,FGL05,24208003,080113,HINSITSU SCREEN SDN BHD,SP,474332211,"LABEL, ECAS(P)",RC1B1,1,42,1,42,0,42,SV-41134(VN3)/XR-55X90L/UAF1,1,42
BTV,FGL05,24205005,005753,TKR PRECISION (M) SDN BHD,SB,504487401,BRACKET STAND RIGHT (L CBN),RC1B3,1,67,1,67,0,67,SV-41134(VN3)/XR-55X90L/AF1,1,67
BTV,FGL05,24198003,PA1242,FORMOSA PROSONIC IND BHD,SB,101643221,"SP-BOX ASSY, FY23 W22L DBR-FB",RC1BB,1,80,1,80,0,80,SV-41134(VN3)/XR-55X90L/MY1,1,80
BTV,FGL05,24197007,100629,C.G. DEVELOPMENT LTD,ACC,101694211,REMOTE COMMANDER (RMF-TX810V),RC1B2,1,65,1,65,0,65,SV-41134(VN3)/XR-55X90L/E51,1,65
BTV,FGL05,24167006,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,502172301,TRAY (L PHN),RC1S1,1,22,1,22,0,22,SV-41134(VN3)/XR-55X90L/VN3,1,22
BTV,FGL05,24108035,080140,TOKOPAK SDN BHD,OUTJIT,504555601,CUSH UPP LFT PMOD(L CBN),RC1S1,1,240,0.125,30,0,30,P-MOD (YDDM055DCS01),1,240
BTV,FGL05,24108032,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,504483641,BEZEL BT ASSY (L ERP),RC1S1,1,992,1,739,0,739,P-MOD (YDDM055DCS01),1,739
BTV,FGL05,24108031,S80003,SONY TAIWAN LIMITED,INJITIOP,504602901,DIFFUSER PLATE (ERP L),RC1S1,1,1008,1,1008,362,646,P-MOD (YDDM055DCS01),1,1008
BTV,FGL05,23883013,550200,SONY GLOBAL MFG & OPT CORP-IPO,SP,454918602,"SHEET, THERMAL(BM)",RC1B1,1,80,2,160,0,160,SV-41112(VN3)/KD-55X80L/AF1,1,80
BTV,FGL05,23880008,PR0162,KEIN HING INDUSTRY SDN BHD,INJIT,503339013,BACK CHASSIS ASSY (L EPH),RC1S1,1,151,1,151,0,151,SV-41112(VN3)/KD-55X80L/TH8,1,151
BTV,FGL05,23878008,313804,SONY ELECT OPERATIONS (CN) LTD,SP,100643712,CONNECTOR ASSY 4P (LS),RC1B1,1,117,1,117,0,117,SV-41112(VN3)/KD-55X80L/MY1,1,117
BTV,FGL05,23878008,080026,ENTRUST PRECISION (M) SDN BHD,SP,447251811,"SCREW, +PSW M3X6",RC1B1,1,117,9,2106,0,2106,SV-41112(VN3)/KD-55X80L/MY1,1,117
BTV,FGL05,23878008,080106,ZHAORI PACKAGING INDUSTRIES M,OUTJIT,503357601,CUSHION LOWER (L EPH),RC1S1,1,117,1,117,0,117,SV-41112(VN3)/KD-55X80L/MY1,1,117
BTV,FGL05,23302046,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,501215601,"FLYER, PANEL HANDLING CAUTION",RC1B2,1,434,1,434,0,434,SV-40410(J1)/XRJ-55X90K/MJ1,1,434
BTV,FGL05,23302046,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,503357661,CUSHION LOWER (L EPH),RC1S1,1,434,1,434,0,434,SV-40410(J1)/XRJ-55X90K/MJ1,1,434
BTV,FGL05,23302045,PA1085,TSB (HK) INTERNATIONAL CO LTD,INJITILS,101296521,RELAY BOARD (L) - 48,RC1S3,1,600,1,600,0,600,SV-40410(J1)/XRJ-55X90K/MJ1,1,600
BTV,FGL05,22522024,080125,PERCETAKAN TENAGA SDN BHD,ACC,503764421,REFERENCE GUIDE,RC1B2,1,89,1,89,0,89,SV-40055(VN3)/XR-55X90K/AF1,1,89
BTV,FGL05,22509023,S85034,SSCS (M) SDN BHD,SP,100709712,CONNECTOR ASSY 4P (PZ),RC1B1,1,27,1,27,0,27,SV-40055(VN3)/XR-55X90K/MY1,1,27
BTV,FGL05,22509023,080124,BANGI PLASTICS SDN BHD,SB,502451613,"COVER, TOP (COM)",RC1B3,1,27,1,27,0,27,SV-40055(VN3)/XR-55X90K/MY1,1,27
BTV,FGL05,22509023,080124,BANGI PLASTICS SDN BHD,ITCI,501348211,SUPPORTER PIN (COM),RC1B7,1,27,12,324,0,324,SV-40055(VN3)/XR-55X90K/MY1,1,27
BTV,FGL06,24677002,PA1111,ADACHI HOLDINGS LIMITED,SP,101442311,FLEXIBLE FLAT CABLE 68P,RC1B1,1,30,2,60,0,60,SV-41738(AF1)/FW-65BZ35L/AF1,1,30
BTV,FGL06,24677002,003935,NICHIBEI PARTS SDN BHD - SOUTH,SP,505125801,"SHEET, THERMAL (EPH2)",RC1B1,1,30,3,90,0,90,SV-41738(AF1)/FW-65BZ35L/AF1,1,30
BTV,FGL06,24631004,105715,TOKYO BYOKANE (S) PTE LTD,SP,258059201,"SCREW, +PSW M3X8",RC1B1,1,840,1,840,0,840,SV-41543(CEI)/FW-65BZ35L/CEI,1,840
BTV,FGL06,24631004,550200,SONY GLOBAL MFG & OPT CORP-IPO,SB,500925812,"BRACKET, WIFI(BNN)",RC1BB,1,840,1,840,0,840,SV-41543(CEI)/FW-65BZ35L/CEI,1,840
BTV,FGL06,24631003,100629,C.G. DEVELOPMENT LTD,ACC,149348313,REMOTE COMMANDER (RMT-TB400U),RC1B2,1,118,1,118,0,118,SV-41543(CEI)/FW-65BZ35L/CEI,1,118
BTV,FGL06,24475005,PA1114,HAMBURG (JIANGSU) CO LTD,SP,101768111,FLEXIBLE FLAT CABLE 30P,RC1B1,1,81,1,81,0,81,SV-41719(E33)/KD-65X85L/E33,1,81
BTV,FGL06,24475005,313804,SONY ELECT OPERATIONS (CN) LTD,ACC,100563421,C7L AC POWER CORD SETS (EU),RC1B2,1,81,1,81,0,81,SV-41719(E33)/KD-65X85L/E33,1,81
BTV,FGL06,24346006,PA1117,TESCOM ELECT TRADING (M) S/B,SP,101767611,FLEXIBLE FLAT CABLE 25P,RC1B1,1,84,1,84,0,84,SV-41446(VN3)/KD-65X85L/AZ1,1,84
BTV,FGL06,24346006,550200,SONY GLOBAL MFG & OPT CORP-IPO,SB,500925822,"BRACKET, WIFI(BNN)",RC1BB,1,84,1,84,0,84,SV-41446(VN3)/KD-65X85L/AZ1,1,84
BTV,FGL06,24245007,PA1099,CLOUD NETWORK TECH SPORE P/L,BRD,100541933,WLAN/BT MODULE(11AC)FXC,RC1B6,1,230,1,230,0,230,SV-41446(VN3)/KD-65X85L/VN3,1,230
BTV,FGL06,24199005,001504,FORMOSA PROSONIC INDUSTRIES BH,SB,504581401,BRACKET SIDE (CBN) A,RC1B3,1,100,1,100,0,100,SV-41132(VN3)/XR-65X90L/IA2,1,100
BTV,FGL06,24174009,080134,UPKL PRESS SDN BHD,ACC,472597301,"CARD WARRANTY, VT",RC1B2,1,261,1,261,0,261,SV-41132(VN3)/XR-65X90L/VN3,1,261
BTV,FGL06,24106030,080140,TOKOPAK SDN BHD,OUTJIT,504555401,CUSH LOW LFT PMOD(L CBN),RC1S1,1,1120,0.125,140,0,140,P-MOD (YDDM065DCS01),1,1120
BTV,FGL06,23302044,PA1085,TSB (HK) INTERNATIONAL CO LTD,SP,100710912,FLEXIBLE FLAT CABLE 41P,RC1B1,1,200,1,200,0,200,SV-40410(J1)/XRJ-55X90K/MJ1,1,200
BTV,FGL06,23153016,005403,SANKO SANGYO (M) SDN BHD,SP,504199931,"LABEL, EE HK(HRS)",RC1B1,1,25,1,25,0,25,SV-40182(HK5)/KD-65X85K/HK5,1,25
BTV,FGL06,23153016,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,503770711,REFERENCE GUIDE,RC1B2,1,25,1,25,0,25,SV-40182(HK5)/KD-65X85K/HK5,1,25
BTV,FGL06,22741033,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,500840701,TRAY (2L BNN),RC1S1,1,72,1,72,0,72,SV-40270(VN3)/KD-65X85K/1AF1,1,72
BTV,FGL06,20336033,000602,CHIYODA INTEGRE CO.(M) SDN BHD,SP,503017801,"TAPE, COF GUARD",RC1B1,1,95,2,190,0,190,SV-38708(AF1)/FW-65BZ40H/1AF1,1,95
BTV,FGL08,24653001,PA1111,ADACHI HOLDINGS LIMITED,SP,101788711,FLEXIBLE FLAT CABLE 41P,RC1B1,1,60,1,60,37,23,SV-41450(VN3)/XR-65A95L/AZ1,1,60
BTV,FGL08,24653001,080113,HINSITSU SCREEN SDN BHD,SP,504911731,"LABEL, SIDE TERMINAL (MLB)",RC1B1,1,60,1,60,37,23,SV-41450(VN3)/XR-65A95L/AZ1,1,60
BTV,FGL08,24629001,313804,SONY ELECT OPERATIONS (CN) LTD,ACC,100168611,PUSHTERMINAL,RC1B2,1,80,1,80,63,17,SV-41451(AZ1)/XR-55A95L/AZ1,1,80
BTV,FGL08,24216005,PA1053,ESTEC JAPAN CORPORATION,SB,101346921,"SP-BOX ASSY,FY22 W40L-B",RC1BB,1,10,1,10,0,10,SV-41716(E33)/XR-65A80L/E33,1,10
BTV,FGL08,24123008,PA1043,WISTRON NEWEB CORPORATION,BRD,100541913,WLAN/BT MODULE(11AC),RC1B6,1,103,1,103,0,103,SV-41125(VN3)/XR-55A80L/AF1,1,103
BTV,FGL08,24115006,003647,MEGA SQUARE SDN BHD,SP,101450821,CONNECTOR ASSY 4P (SP),RC1B1,1,130,1,130,0,130,SV-41123(VN3)/XR-65A80L/AF1,1,130
BTV,FGL08,24093027,550200,SONY GLOBAL MFG & OPT CORP-IPO,SP,426270804,"CLAMPER, CABLE",RC1B1,1,89,1,89,0,89,SV-41320(J1)/XRJ-65A80L/J1,1,89
BTV,FGL08,24093026,003638,MAY-PLASTICS MANUFACTURERS S/B,SB,474560801,AC COVER (AT),RC1B3,1,330,1,330,0,330,SV-41320(J1)/XRJ-65A80L/J1,1,330
BTV,FGL08,23953045,003638,MAY-PLASTICS MANUFACTURERS S/B,ACC,453506462,"ASSY,FALL LOCK,BELT LL",RC1B2,1,172,1,172,0,172,SV-41321(J1)/XRJ-55A80L/J1,1,172
BTV,FGL08,23953045,313804,SONY ELECT OPERATIONS (CN) LTD,SB,504356001,STAND R (2L SEP2) A,RC1BB,1,172,1,172,0,172,SV-41321(J1)/XRJ-55A80L/J1,1,172
BTV,FGL08,23953045,080006,ORNAPAPER INDUSTRY (M) SDN BHD,OUTJITC,504875201,"CARTON, INDIVIDUAL (L SEP2)",RC1S1,1,172,1,172,0,172,SV-41321(J1)/XRJ-55A80L/J1,1,172
BTV,FGL08,23953043,080124,BANGI PLASTICS SDN BHD,INJIT,503365152,REAR COVER (L SEP) A,RC1S1,1,330,1,330,0,330,SV-41321(J1)/XRJ-55A80L/J1,1,330
BTV,FGL08,23953042,080140,TOKOPAK SDN BHD,OUTJIT,503530901,CUSHION UPPER (L SEP),RC1S1,1,396,1,396,168,228,SV-41321(J1)/XRJ-55A80L/J1,1,396
BTV,FGL12,24594003,313804,SONY ELECT OPERATIONS (CN) LTD,INJITIOP,504604001,DIFFUSER PLATE (CBN 4L),RC1S1,1,32,1,32,0,32,SV-41128(VN3)/XR-85X90L/AF1,1,32
BTV,FGL12,24594003,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,Z44405201,"PAPER PALLET, LYX 85""",RC1S1,1,32,0.2,7,0,7,SV-41128(VN3)/XR-85X90L/AF1,1,32
BTV,FGL12,24591003,002128,DANSONPACK (KL) SDN BHD,OUTJITB,472440601,"ACC, POUCH",RC1S1,1,32,1,32,0,32,SV-41128(VN3)/XR-85X90L/UAF1,1,32
BTV,FGL12,24590003,080140,TOKOPAK SDN BHD,OUTJIT,504567401,CUSHION SIDE (4L CBN),RC1S1,1,473,2,946,324,622,SV-41128(VN3)/XR-85X90L/AZ1,1,473
BTV,FGL12,24590003,080140,TOKOPAK SDN BHD,OUTJIT,504567501,CUSHION FRONT (4L CBN),RC1S1,1,473,1,473,161,312,SV-41128(VN3)/XR-85X90L/AZ1,1,473
BTV,FGL12,24590003,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,Z44407201,"TOP BOARD, LYX 85"" (KF)",RC1S1,1,473,0.2,95,42,53,SV-41128(VN3)/XR-85X90L/AZ1,1,473
BTV,FGL12,24589002,100629,C.G. DEVELOPMENT LTD,ACC,101694111,REMOTE COMMANDER (RMF-TX810P),RC1B2,1,35,1,35,0,35,SV-41128(VN3)/XR-85X90L/MY1,1,35
BTV,FGL12,24580004,313804,SONY ELECT OPERATIONS (CN) LTD,SB,504477401,STAND R (3L ERP) A,RC1BB,1,82,1,82,0,82,SV-41474(TW6)/KM-75X85L/TW6,1,82
BTV,FGL12,24563008,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,504469671,CUSHION UPPER R (3L CBN),RC1S1,1,60,1,60,0,60,SV-41444(VN3)/KD-75X85L/VN3,1,60
BTV,FGL12,24563008,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,504573601,TRAY (3L CBN),RC1S1,1,60,1,60,0,60,SV-41444(VN3)/KD-75X85L/VN3,1,60
BTV,FGL12,24563007,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,504573601,TRAY (3L CBN),RC1S1,1,40,1,40,0,40,SV-41444(VN3)/KD-75X85L/VN3,1,40
BTV,FGL12,24506003,313804,SONY ELECT OPERATIONS (CN) LTD,SB,504471001,STAND R (3L CBN) A,RC1BB,1,81,1,81,0,81,SV-41130(VN3)/XR-75X90L/IA2,1,81
BTV,FGL12,24506003,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,504483202,BEZEL BT ASSY (3L CBN),RC1S1,1,81,1,81,0,81,SV-41130(VN3)/XR-75X90L/IA2,1,81
BTV,FGL12,24480007,313804,SONY ELECT OPERATIONS (CN) LTD,SB,504473201,STAND L (3L EPH2) A,RC1BB,1,88,1,88,0,88,SV-41140(PL1)/KD-75X80L/PL1,1,88
BTV,FGL12,24470004,PA1111,ADACHI HOLDINGS LIMITED,SP,101054321,FLEXIBLE FLAT CABLE 51P,RC1B1,1,16,1,16,0,16,SV-41153(HK5)/KD-75X80L/HK5,1,16
BTV,FGL12,24332006,PG0001,GPM TECHNOLOGY SDN BHD,HM,500754012,HEAT SINK (M5 APL),RB1B1,1,15,1,15,0,15,SV-41110(VN3)/KD-75X80L/E51,1,15
BTV,FGL12,24329007,000602,CHIYODA INTEGRE CO.(M) SDN BHD,SP,502774211,"SHEET, INSULATION (3L PHN) A",RC1B1,1,218,1,218,0,218,SV-41110(VN3)/KD-75X80L/AF1,1,218
BTV,FGL12,24329007,550200,SONY GLOBAL MFG & OPT CORP-IPO,ACC,100565511,ALKALINE MANGANESE BATTERY,RC1B2,1,218,1,218,0,218,SV-41110(VN3)/KD-75X80L/AF1,1,218
BTV,FGL12,24329007,313804,SONY ELECT OPERATIONS (CN) LTD,SB,502540742,BRACKET STAND 3L (PHN),RC1BB,1,218,2,436,0,436,SV-41110(VN3)/KD-75X80L/AF1,1,218
BTV,FGL12,24329007,080156,DYNAPAC GF (MALAYSIA) SDN BHD,OUTJITC,Z44406501,"TOP BOARD, BNN 75"" (6) (KF)",RC1S1,1,218,0.0909,20,0,20,SV-41110(VN3)/KD-75X80L/AF1,1,218
BTV,FGL12,24328004,313804,SONY ELECT OPERATIONS (CN) LTD,SP,100650223,CONNECTOR ASSY 30P,RC1B1,1,82,1,82,0,82,SV-41110(VN3)/KD-75X80L/IA2,1,82
BTV,FGL12,24316004,000602,CHIYODA INTEGRE CO.(M) SDN BHD,INJITIOP,504843521,MICROLENS ON PRISM (EPH2 3L),RC1S1,1,45,1,45,0,45,SV-41110(VN3)/KD-75X80L/MY1,1,45
BTV,FGL12,24300005,080140,TOKOPAK SDN BHD,OUTJIT,504959801,"CUSHION, UPPER L (4L TGR)",RC1S1,1,48,1,48,0,48,SV-41109(VN3)/KD-85X80L/UAF1,1,48
BTV,FGL12,24222009,080144,JEBSEN & JESSEN PACKAGING S/B,OUTJIT,502432101,"CUSHION, LOWER R (3L RIS)",RC1S1,1,97,1,97,0,97,SV-41110(VN3)/KD-75X80L/VN3,1,97
BTV,FGL12,24219006,080140,TOKOPAK SDN BHD,OUTJIT,504959801,"CUSHION, UPPER L (4L TGR)",RC1S1,1,11,1,11,0,11,SV-41181(TW6)/KM-85X80L/TW6,1,11
BTV,FGL16,24340003,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,504787711,SETUP GUIDE,RC1B2,1,136,1,136,0,136,SV-41159(HK5)/KD-50X80L/HK5,1,136
BTV,FGL16,24220003,108349,BOE TECH (HK) LTD_SCM RM,OCELLTCON,101410313,MOUNTED PWB E-T-CON (43),RC1S3,1,281,1,281,0,281,SV-41161(HK5)/KD-43X80L/HK5,1,281
BTV,FGL16,24110009,PA1234,MITSUMI TECHNOLOGY (M) SDN BHD,BRD,101053631,GL16B-STATIC CONVERTER (TV),RC1B6,1,297,1,297,0,297,SV-41143(PL1)/KD-50X80L/PL1,1,297
BTV,FGL16,23861015,108349,BOE TECH (HK) LTD_SCM RM,ITCOCELL,101410211,LIQUID CRYSTAL ELEMENT(B430QUB,RCGS1,1,22,1,22,0,22,SV-41191(TW6)/KM-43X80L/TW6,1,22
BTV,FGL16,23836005,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,504787512,REFERENCE GUIDE,RC1B2,1,129,1,129,0,129,SV-41115(VN3)/KD-43X80L/AF1,1,129
BTV,FGL16,23836005,080124,BANGI PLASTICS SDN BHD,SB,503559301,"COVER, BTM(SM EPH) A",RC1B3,1,129,1,129,0,129,SV-41115(VN3)/KD-43X80L/AF1,1,129
BTV,FGL16,23835005,001504,FORMOSA PROSONIC INDUSTRIES BH,SB,502295312,TCON DUST COVER ASSY (SM COM),RC1B3,1,132,1,132,0,132,SV-41115(VN3)/KD-43X80L/TH8,1,132
BTV,FGL16,23835005,080124,BANGI PLASTICS SDN BHD,SB,502451613,"COVER, TOP (COM)",RC1B3,1,132,1,132,0,132,SV-41115(VN3)/KD-43X80L/TH8,1,132
BTV,FGL16,23832006,105715,TOKYO BYOKANE (S) PTE LTD,SP,258059201,"SCREW, +PSW M3X8",RC1B1,1,10,1,10,0,10,SV-41115(VN3)/KD-43X80L/E51,1,10
BTV,FGL16,23832006,001504,FORMOSA PROSONIC INDUSTRIES BH,SP,502452122,"SLIDE, SW",RC1B1,1,10,1,10,0,10,SV-41115(VN3)/KD-43X80L/E51,1,10
BTV,FGL16,23823016,550200,SONY GLOBAL MFG & OPT CORP-IPO,HM,474251901,"HOLDER, HS WS (MUF) T1",RB1B1,1,131,4,524,0,524,SV-41115(VN3)/KD-43X80L/VN3,1,131
BTV,FGL16,23823016,PG0001,GPM TECHNOLOGY SDN BHD,SB,502290613,STAND BRACKET ASSY (SM COM),RC1B3,1,131,2,262,0,262,SV-41115(VN3)/KD-43X80L/VN3,1,131
BTV,FGL16,23822013,003647,MEGA SQUARE SDN BHD,SP,101098922,CONNECTOR ASSY 4P (SP),RC1B1,1,312,1,312,0,312,SV-41113(VN3)/KD-50X80L/VN3,1,312
BTV,FGL16,23822013,080026,ENTRUST PRECISION (M) SDN BHD,SP,447251811,"SCREW, +PSW M3X6",RC1B1,1,312,25,7800,0,7800,SV-41113(VN3)/KD-50X80L/VN3,1,312
BTV,FGL16,23822013,080124,BANGI PLASTICS SDN BHD,SB,502451613,"COVER, TOP (COM)",RC1B3,1,312,1,312,0,312,SV-41113(VN3)/KD-50X80L/VN3,1,312
BTV,FGL16,23822012,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,474387714,FLYER VIETNAM ISOLATOR,RC1B2,1,110,1,110,0,110,SV-41113(VN3)/KD-50X80L/VN3,1,110
BTV,FGL16,23311054,PG0001,GPM TECHNOLOGY SDN BHD,SB,502290613,STAND BRACKET ASSY (SM COM),RC1B3,1,224,2,448,0,448,SV-40408(J1)/KJ-43X85K/MJ1,1,224
BTV,FGL16,23311054,001802,GS PAPERBOARD & PACKAGING S/B,OUTJITC,503866311,"CARTON, INDIVIDUAL (SM HRS)",RC1S1,1,224,1,224,0,224,SV-40408(J1)/KJ-43X85K/MJ1,1,224
BTV,FGL16,23310027,PG0001,GPM TECHNOLOGY SDN BHD,HM,500754012,HEAT SINK (M5 APL),RB1B1,1,704,1,704,0,704,SV-40407(J1)/KJ-50X85K/MJ1,1,704
BTV,FGL16,23310027,004503,YAMAGATA (MALAYSIA) SDN BHD,ACC,504521311,INSTRUCTION (REGISTRATION),RC1B2,1,704,1,704,0,704,SV-40407(J1)/KJ-50X85K/MJ1,1,704
BTV,FGL16,22971021,PG0001,GPM TECHNOLOGY SDN BHD,HM,500754012,HEAT SINK (M5 APL),RB1B1,1,25,1,25,0,25,SV-40202(TW6)/KM-50X85K/TW6,1,25
BTV,FGL16,22971021,100629,C.G. DEVELOPMENT LTD,ACC,101369412,REMOTE COMMANDER (RMF-TX800T),RC1B2,1,25,1,25,0,25,SV-40202(TW6)/KM-50X85K/TW6,1,25
BTV,FGL16,22967033,PA1114,HAMBURG (JIANGSU) CO LTD,SP,101159311,FLEXIBLE FLAT CABLE 41P,RC1B1,1,84,1,84,0,84,SV-40180(HK5)/KD-50X85K/HK5,1,84
BTV,FGL16,22967033,080026,ENTRUST PRECISION (M) SDN BHD,SP,447251811,"SCREW, +PSW M3X6",RC1B1,1,84,27,2268,0,2268,SV-40180(HK5)/KD-50X85K/HK5,1,84
BTV,FGL16,22967033,PA1005,MARUBUN/ARROW (S) PTE LTD,INJITILS,101013311,MOUNTED PWB LS BAR (LYX M),RC1S3,1,84,6,504,0,504,SV-40180(HK5)/KD-50X85K/HK5,1,84
BTV,FGL16,22967032,313804,SONY ELECT OPERATIONS (CN) LTD,SP,101099911,CONNECTOR ASSY 4P (LS),RC1B1,1,10,1,10,0,10,SV-40180(HK5)/KD-50X85K/HK5,1,10
BTV,FGL16,22804018,313804,SONY ELECT OPERATIONS (CN) LTD,SP,502734101,"SHEET, THERMAL (RIS)",RC1B1,1,127,2,254,0,254,SV-40274(VN3)/KD-50X85K/AZ1,1,127
BTV,FGL16,22804018,S85034,SSCS (M) SDN BHD,INJITI,503734521,BEZEL BT ASSY (ML HRS),RC1S1,1,127,1,127,0,127,SV-40274(VN3)/KD-50X85K/AZ1,1,127
BTV,FGL16,22597030,550200,SONY GLOBAL MFG & OPT CORP-IPO,HM,474251901,"HOLDER, HS WS (MUF) T1",RB1B1,1,542,4,2168,0,2168,SV-40166(HK5)/KD-43X81K/HK5,1,542
BTV,FGL16,22597030,PA1242,FORMOSA PROSONIC IND BHD,SB,100979021,"SP-BOX ASSY,FY21 W30 ONE BOX",RC1BB,1,542,1,542,0,542,SV-40166(HK5)/KD-43X81K/HK5,1,542
BTV,FGL16,22590028,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,503310111,"STAND, L (SM EPH) A",RC1S1,1,354,1,354,0,354,SV-40072(HK5)/KD-43X80K/HK5,1,354
BTV,FGL16,22404014,080124,BANGI PLASTICS SDN BHD,SB,503559301,"COVER, BTM(SM EPH) A",RC1B3,1,32,1,32,0,32,SV-40045(VN3)/KD-50X81DK/VN3,1,32
BTV,FGL16,22403012,005101,RYOKA (MALAYSIA) SDN BHD,INJIT,503317611,BEZEL TP ASSY (SM EPH),RC1S1,1,30,1,30,0,30,SV-40048(VN3)/KD-43X81DK/VN3,1,30
BTV,FGL16,22402024,550200,SONY GLOBAL MFG & OPT CORP-IPO,ACC,100565511,ALKALINE MANGANESE BATTERY,RC1B2,1,50,1,50,0,50,SV-40044(VN3)/KD-50X80K/AF1,1,50
BTV,FGL16,22379074,005101,RYOKA (MALAYSIA) SDN BHD,ITCI,502290411,SUPPORTER PIN (SM COM),RC1B7,1,265,8,2120,0,2120,SV-40047(VN3)/KD-43X80K/VN3,1,265
BTV,FGL16,22379074,313804,SONY ELECT OPERATIONS (CN) LTD,INJITI,503317801,BEZEL BT ASSY (SM EPH),RC1S1,1,265,1,265,0,265,SV-40047(VN3)/KD-43X80K/VN3,1,265
BTV,FGL16,22379072,PA1111,ADACHI HOLDINGS LIMITED,SP,101099811,FLEXIBLE FLAT CABLE 68P,RC1B1,1,465,2,930,0,930,SV-40047(VN3)/KD-43X80K/VN3,1,465
BTV,FGL16,22379072,001504,FORMOSA PROSONIC INDUSTRIES BH,OUTJIT,503310611,"STAND, R (SM EPH) A",RC1S1,1,465,1,465,0,465,SV-40047(VN3)/KD-43X80K/VN3,1,465
BTV,FGL23,23810017,313804,SONY ELECT OPERATIONS (CN) LTD,OUTJITI,469459001,BAG PROTECTION P-MOD (PUC),RC1S1,1,330,0.0455,15,0,15,P-MOD (YDCM055UNG01),1,330
BTV,FGL24,23808038,080140,TOKOPAK SDN BHD,OUTJIT,503524601,"CUSH, UPP RGT PMOD (L SEP)",RC1S1,1,396,0.0909,36,0,36,P-MOD (YDCM065UNG01),1,396
BTV,FGL24,23808033,080140,TOKOPAK SDN BHD,OUTJIT,503524701,"CUSH, UPP CTR PMOD (L SEP)",RC1S1,1,330,0.0909,30,0,30,P-MOD (YDCM065UNG01),1,330
