MRP_WHS,Reference,Part_No,Part_Description,Dely_Pattern,Supplier,Po_Number,Delivery_Qty,WS_CD,Ship_To_Location,Date_n_ETA,Trans_DT,Process_DT,Rcv_DT,Rcv_Qty,JOC_CD,Outstanding_Qty,Rcv_Status,Batch_ID,Export_Date
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,48,FFL10,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,48,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,64,FGL12,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,24308002,64,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,48,FFL10,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,48,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,60,FGL12,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,24308002,60,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,96,FFL10,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,96,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,120,FGL12,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,24308002,120,ORDERED,0608G,
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,48,FFL10,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,48,ORDERED,0608G,
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,60,FGL12,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,24308002,60,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,48,FFL10,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,48,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,60,FGL12,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,24308002,60,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,49,FFL10,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,49,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,63,FGL12,S3,05/25/2023 12:00:00 PM,05/22/2023  3:00:00 PM,,,0,24308002,63,ORDERED,0608G,
BTV,,502149101,CUSHION UPPER (L PHN),TYPE1,TOKOPAK SDN BHD-080140,1133282003,60,FGL06,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,20581051,60,ORDERED,0608G,
BTV,,502149201,CUSHION LOWER (L PHN),TYPE1,TOKOPAK SDN BHD-080140,1133282004,60,FGL06,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,20581051,60,ORDERED,0608G,
BTV,,502149301,CUSHION SIDE (L PHN),TYPE1,TOKOPAK SDN BHD-080140,1133282005,120,FGL06,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,20581051,120,ORDERED,0608G,
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282007,12,FGL14,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590053,12,ORDERED,0608G,
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282007,12,FGL16,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590055,12,ORDERED,0608G,
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,12,FGL14,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590053,12,ORDERED,0608G,
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,12,FGL16,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590055,12,ORDERED,0608G,
BTV,,502291401,"CUSHION,UPP RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282011,22,FGL16,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590055,22,ORDERED,0608G,
BTV,,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282013,22,FGL16,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590055,22,ORDERED,0608G,
BTV,,502291601,"CUSHION,UPP CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282015,20,FGL16,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590055,20,ORDERED,0608G,
BTV,,502291701,"CUSHION,SIDE CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282016,40,FGL16,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590055,40,ORDERED,0608G,
BTV,,503524501,"CUSH, UPP LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282033,8,FGL24,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808014,8,ORDERED,0608G,
BTV,,503524601,"CUSH, UPP RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282035,8,FGL24,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808014,8,ORDERED,0608G,
BTV,,503524701,"CUSH, UPP CTR PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282037,18,FGL24,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808014,18,ORDERED,0608G,
BTV,,503524901,"CUSH, SIDE CTR PMOD (2L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282040,16,FGL24,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808014,16,ORDERED,0608G,
BTV,,503525001,"CUSH, LOW LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282042,6,FGL24,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808014,6,ORDERED,0608G,
BTV,,503525101,"CUSH, LOW RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282044,6,FGL24,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808014,6,ORDERED,0608G,
BTV,,504555301,CUSH LOW RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282072,16,FGL05,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,16,ORDERED,0608G,
BTV,,504555401,CUSH LOW LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282074,16,FGL05,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,16,ORDERED,0608G,
BTV,,504555501,CUSH UPP RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282076,12,FGL05,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,12,ORDERED,0608G,
BTV,,504555601,CUSH UPP LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282078,12,FGL05,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,12,ORDERED,0608G,
BTV,,504555701,CUSH UPP CTR PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282080,13,FGL05,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,13,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,56,FGL12,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,24308002,56,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,40,FFL10,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,40,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,60,FGL12,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,24308002,60,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,42,FFL10,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,42,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,120,FGL12,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,24308002,120,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,84,FFL10,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,84,ORDERED,0608G,
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,60,FGL12,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,24308002,60,ORDERED,0608G,
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,42,FFL10,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,42,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,60,FGL12,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,24308002,60,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,42,FFL10,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,42,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,42,FFL10,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,42,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,56,FGL12,S3,05/25/2023  2:00:00 PM,05/22/2023  3:00:00 PM,,,0,24308002,56,ORDERED,0608G,
BTV,,502149101,CUSHION UPPER (L PHN),TYPE1,TOKOPAK SDN BHD-080140,1133282003,70,FGL06,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,20581051,70,ORDERED,0608G,
BTV,,502149201,CUSHION LOWER (L PHN),TYPE1,TOKOPAK SDN BHD-080140,1133282004,70,FGL06,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,20581051,70,ORDERED,0608G,
BTV,,502149301,CUSHION SIDE (L PHN),TYPE1,TOKOPAK SDN BHD-080140,1133282005,160,FGL06,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,20581051,160,ORDERED,0608G,
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282007,10,FGL16,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590055,10,ORDERED,0608G,
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282007,9,FGL14,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590053,9,ORDERED,0608G,
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,10,FGL16,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590055,10,ORDERED,0608G,
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,9,FGL14,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590053,9,ORDERED,0608G,
BTV,,502291401,"CUSHION,UPP RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282011,9,FGL14,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590053,9,ORDERED,0608G,
BTV,,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282013,9,FGL14,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590053,9,ORDERED,0608G,
BTV,,502291601,"CUSHION,UPP CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282015,7,FGL14,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590053,7,ORDERED,0608G,
BTV,,502291701,"CUSHION,SIDE CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282016,13,FGL14,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590053,13,ORDERED,0608G,
BTV,,503524501,"CUSH, UPP LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282033,13,FGL24,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808014,13,ORDERED,0608G,
BTV,,503524601,"CUSH, UPP RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282035,13,FGL24,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808014,13,ORDERED,0608G,
BTV,,503524901,"CUSH, SIDE CTR PMOD (2L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282040,16,FGL24,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808014,16,ORDERED,0608G,
BTV,,503525001,"CUSH, LOW LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282042,12,FGL24,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808014,12,ORDERED,0608G,
BTV,,503525101,"CUSH, LOW RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282044,12,FGL24,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808014,12,ORDERED,0608G,
BTV,,504555301,CUSH LOW RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282072,5,FGL05,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,5,ORDERED,0608G,
BTV,,504555401,CUSH LOW LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282074,5,FGL05,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,5,ORDERED,0608G,
BTV,,504555501,CUSH UPP RGT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282076,1,FGL05,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,1,ORDERED,0608G,
BTV,,504555601,CUSH UPP LFT PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282078,1,FGL05,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,1,ORDERED,0608G,
BTV,,504555801,CUSH SIDE CTR PMOD(L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282082,21,FGL05,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,23957013,21,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,40,FFL10,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,40,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,58,FGL12,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,24308002,58,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,40,FFL10,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,40,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,58,FGL12,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,24308002,58,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,116,FGL12,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,24308002,116,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,80,FFL10,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,80,ORDERED,0608G,
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,40,FFL10,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,40,ORDERED,0608G,
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,58,FGL12,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,24308002,58,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,40,FFL10,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,40,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,58,FGL12,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,24308002,58,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,37,FFL10,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,22759017,37,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,57,FGL12,S3,05/25/2023  4:00:00 PM,05/22/2023  3:00:00 PM,,,0,24308002,57,ORDERED,0608G,
BTV,,500840902,"CUSHION, FRONT (2L BNN)",TYPE1,TOKOPAK SDN BHD-080140,1133282002,30,FFL10,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,24515003,30,ORDERED,0608G,
BTV,,502149101,CUSHION UPPER (L PHN),TYPE1,TOKOPAK SDN BHD-080140,1133282003,20,FGL06,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,20581051,20,ORDERED,0608G,
BTV,,502149101,CUSHION UPPER (L PHN),TYPE1,TOKOPAK SDN BHD-080140,1133282003,30,FGL06,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,21720027,30,ORDERED,0608G,
BTV,,502149201,CUSHION LOWER (L PHN),TYPE1,TOKOPAK SDN BHD-080140,1133282004,20,FGL06,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,20581051,20,ORDERED,0608G,
BTV,,502149201,CUSHION LOWER (L PHN),TYPE1,TOKOPAK SDN BHD-080140,1133282004,30,FGL06,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,21720027,30,ORDERED,0608G,
BTV,,502149301,CUSHION SIDE (L PHN),TYPE1,TOKOPAK SDN BHD-080140,1133282005,20,FGL06,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,20581051,20,ORDERED,0608G,
BTV,,502149301,CUSHION SIDE (L PHN),TYPE1,TOKOPAK SDN BHD-080140,1133282005,60,FGL06,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,21720027,60,ORDERED,0608G,
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282007,12,FGL16,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590056,12,ORDERED,0608G,
BTV,,502291301,"CUSHION,LOW LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282009,12,FGL16,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590056,12,ORDERED,0608G,
BTV,,502291401,"CUSHION,UPP RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282011,24,FGL16,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590056,24,ORDERED,0608G,
BTV,,502291501,"CUSHION,UPP LFT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282013,24,FGL16,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590056,24,ORDERED,0608G,
BTV,,502291601,"CUSHION,UPP CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282015,36,FGL16,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590056,36,ORDERED,0608G,
BTV,,502291701,"CUSHION,SIDE CTR PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282016,50,FGL16,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590056,50,ORDERED,0608G,
BTV,,503524501,"CUSH, UPP LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282033,8,FGL24,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808015,8,ORDERED,0608G,
BTV,,503524601,"CUSH, UPP RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282035,8,FGL24,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808015,8,ORDERED,0608G,
BTV,,503524701,"CUSH, UPP CTR PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282037,18,FGL24,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808015,18,ORDERED,0608G,
BTV,,503524701,"CUSH, UPP CTR PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282037,3,FGL24,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808014,3,ORDERED,0608G,
BTV,,503524901,"CUSH, SIDE CTR PMOD (2L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282040,9,FGL24,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808014,9,ORDERED,0608G,
BTV,,503524901,"CUSH, SIDE CTR PMOD (2L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282040,16,FGL24,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808015,16,ORDERED,0608G,
BTV,,503525001,"CUSH, LOW LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282042,3,FGL24,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808014,3,ORDERED,0608G,
BTV,,503525001,"CUSH, LOW LFT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282042,6,FGL24,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808015,6,ORDERED,0608G,
BTV,,503525101,"CUSH, LOW RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282044,6,FGL24,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808015,6,ORDERED,0608G,
BTV,,503525101,"CUSH, LOW RGT PMOD (L SEP)",TYPE1,TOKOPAK SDN BHD-080140,1133282044,3,FGL24,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,23808014,3,ORDERED,0608G,
BTV,,504444061,CUSHION UPPER (L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282049,87,FGL05,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,24380003,87,ORDERED,0608G,
BTV,,504444061,CUSHION UPPER (L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133886059,3,FGL05,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,24380003,3,ORDERED,0608G,
BTV,,504444161,CUSHION LOWER (L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282050,82,FGL05,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,24380003,82,ORDERED,0608G,
BTV,,504444161,CUSHION LOWER (L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133886060,8,FGL05,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,24380003,8,ORDERED,0608G,
BTV,,504444261,CUSHION SIDE (L CBN),TYPE1,TOKOPAK SDN BHD-080140,1133282051,180,FGL05,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,24380003,180,ORDERED,0608G,
BTV,,504959502,"CUSHION, LOWER C (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282094,56,FGL12,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,24295005,56,ORDERED,0608G,
BTV,,504959602,"CUSHION, LOWER LR (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282095,54,FGL12,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,24295005,54,ORDERED,0608G,
BTV,,504959701,"CUSHION, SIDE (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282096,108,FGL12,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,24295005,108,ORDERED,0608G,
BTV,,504959801,"CUSHION, UPPER L (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282097,54,FGL12,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,24295005,54,ORDERED,0608G,
BTV,,504959901,"CUSHION, UPPER R (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282098,54,FGL12,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,24295005,54,ORDERED,0608G,
BTV,,504960001,"CUSHION, FRONT (4L TGR)",TYPE1,TOKOPAK SDN BHD-080140,1133282099,56,FGL12,S3,05/25/2023  6:00:00 PM,05/22/2023  3:00:00 PM,,,0,24295005,56,ORDERED,0608G,
BTV,,502291201,"CUSHION,LOW RGT PMOD (SM PHN)",TYPE1,TOKOPAK SDN BHD-080140,1133282007,12,FGL16,S3,05/25/2023  8:00:00 PM,05/22/2023  3:00:00 PM,,,0,23590056,12,ORDERED,0608G,
